county,state,county_state,unemp_rate,higherunemp,evict_rate,pred_evrate,pred_error,higherevict
McLennan County,Texas,"McLennan County, TX",0.0461,0.1461,0.0311,0.030845114968223418,-2.548850317765812e-4,0.037916948146111074
McLeod County,Minnesota,"McLeod County, MN",0.0446,0.1446,0.0071,0.015742138481172334,0.008642138481172333,0.019812460374004418
McMinn County,Tennessee,"McMinn County, TN",0.0655,0.1655,0.0344,0.019467568818766164,-0.014932431181233836,0.024111652226895052
McMullen County,Texas,"McMullen County, TX",0.021199999999999997,0.1212,0,0.003698757045709554,0.003698757045709554,0.005154499593482242
McNairy County,Tennessee,"McNairy County, TN",0.0877,0.1877,NA,0.015076228084845046,NA,0.019144263804382083
McPherson County,Kansas,"McPherson County, KS",0.03209999999999999,0.1321,0.0092,0.01089594904933271,0.0016959490493327102,0.014083998961653557
McPherson County,Nebraska,"McPherson County, NE",0.0247,0.1247,0,0.00503851424686054,0.00503851424686054,0.006907077508995096
McPherson County,South Dakota,"McPherson County, SD",0.03559999999999999,0.1356,NA,0.009023655130607522,NA,0.011846519577872241
Meade County,Kansas,"Meade County, KS",0.027900000000000008,0.1279,0.0021,0.009676847845160713,0.007576847845160713,0.012605750671041555
Meade County,Kentucky,"Meade County, KY",0.06410000000000002,0.16410000000000002,NA,0.020820236871040405,NA,0.02659957862348604
Meade County,South Dakota,"Meade County, SD",0.03359999999999999,0.1336,NA,0.02392457494788513,NA,0.03011514194945274
Meagher County,Montana,"Meagher County, MT",0.0431,0.1431,0.0011,0.004915346104625983,0.003815346104625983,0.006545374264748102
Mecklenburg County,North Carolina,"Mecklenburg County, NC",0.0552,0.1552,0.0627,0.027650265584629807,-0.035049734415370196,0.034329130292236096
Mecklenburg County,Virginia,"Mecklenburg County, VA",0.0676,0.1676,0.0312,0.012690345210024528,-0.01850965478997547,0.01623668391278084
Mecosta County,Michigan,"Mecosta County, MI",0.07089999999999999,0.1709,0.0366,0.02002731852005707,-0.01657268147994293,0.024814789652091385
Medina County,Ohio,"Medina County, OH",0.04730000000000001,0.14730000000000001,0.014,0.023543842203285505,0.009543842203285505,0.02976350298442314
Medina County,Texas,"Medina County, TX",0.0471,0.1471,NA,0.014841993511206655,NA,0.01935264529641236
Meeker County,Minnesota,"Meeker County, MN",0.04550000000000001,0.14550000000000002,0.0059,0.016085031470753516,0.010185031470753517,0.02021740629543408
Meigs County,Ohio,"Meigs County, OH",0.09209999999999999,0.1921,0.0187,0.017936849764891207,-7.631502351087942e-4,0.022534075922875957
Meigs County,Tennessee,"Meigs County, TN",0.0774,0.1774,0.0272,0.01505336595088203,-0.012146634049117968,0.019089483309667834
Mellette County,South Dakota,"Mellette County, SD",0.0557,0.1557,NA,0.00908069092852227,NA,0.011910448742627228
Menard County,Illinois,"Menard County, IL",0.05310000000000001,0.15310000000000001,0.0052,0.019676589796985597,0.014476589796985597,0.025275301131340563
Menard County,Texas,"Menard County, TX",0.050199999999999995,0.1502,0.0016,0.009503017033627513,0.007903017033627512,0.012400045316886685
Mendocino County,California,"Mendocino County, CA",0.062100000000000016,0.16210000000000002,0.0111,0.014856522003653169,0.003756522003653168,0.01814774895439
Menifee County,Kentucky,"Menifee County, KY",0.09609999999999999,0.1961,0,0.009193193283799389,0.009193193283799389,0.012184218412531613
Menominee County,Michigan,"Menominee County, MI",0.0605,0.1605,0.0162,0.016181915585282376,-1.80844147176229e-5,0.02038075028441754
Menominee County,Wisconsin,"Menominee County, WI",0.1026,0.2026,5e-4,0.009401962172138824,0.008901962172138823,0.012389417736326703
Merced County,California,"Merced County, CA",0.1172,0.2172,0.0167,0.023204456028206425,0.0065044560282064255,0.02852199014998551
Mercer County,Illinois,"Mercer County, IL",0.0648,0.1648,0.0032,0.019249718354964074,0.016049718354964073,0.024827601608186322
Mercer County,Kentucky,"Mercer County, KY",0.05790000000000001,0.1579,NA,0.015335985592706118,NA,0.01934234717490332
Mercer County,Missouri,"Mercer County, MO",0.046500000000000014,0.14650000000000002,0.0022,0.00786714689286027,0.00566714689286027,0.010467914983008562
Mercer County,North Dakota,"Mercer County, ND",0.04239999999999999,0.1424,NA,0.010416706581126247,NA,0.013542791128850137
Mercer County,New Jersey,"Mercer County, NJ",0.05310000000000001,0.15310000000000001,0.0202,0.021030285757602577,8.302857576025779e-4,0.025813603196128736
Mercer County,Ohio,"Mercer County, OH",0.037099999999999994,0.1371,0.0156,0.012386203470036975,-0.0032137965299630245,0.01587208984724468
Mercer County,Pennsylvania,"Mercer County, PA",0.05990000000000001,0.15990000000000001,0.0148,0.015224143168715638,4.2414316871563704e-4,0.019269675276414645
Mercer County,West Virginia,"Mercer County, WV",0.0703,0.1703,0.0467,0.018490454685065248,-0.02820954531493475,0.023016170090543114
Meriwether County,Georgia,"Meriwether County, GA",0.08249999999999999,0.1825,NA,0.03449602175822397,NA,0.04225852101241866
Merrick County,Nebraska,"Merrick County, NE",0.03520000000000001,0.13520000000000001,0.0067,0.01732911495800231,0.010629114958002308,0.022407060316436266
Merrimack County,New Hampshire,"Merrimack County, NH",0.03290000000000001,0.13290000000000002,0.0231,0.01112333855299776,-0.011976661447002239,0.013851781291723817
Mesa County,Colorado,"Mesa County, CO",0.059600000000000014,0.15960000000000002,0.0254,0.023115097124109165,-0.002284902875890834,0.028292905614515595
Metcalfe County,Kentucky,"Metcalfe County, KY",0.05579999999999999,0.1558,0.0104,0.012858512000305822,0.0024585120003058226,0.016446426434747998
Miami County,Indiana,"Miami County, IN",0.0582,0.1582,0.0421,0.014517181078094379,-0.02758281892190562,0.01842965110185466
Miami County,Kansas,"Miami County, KS",0.0451,0.1451,0.0135,0.030274526620544567,0.016774526620544565,0.03747060824928652
Miami County,Ohio,"Miami County, OH",0.051299999999999985,0.1513,0.0294,0.023615866768800814,-0.005784133231199185,0.029865291729106243
Miami-Dade County,Florida,"Miami-Dade County, FL",0.061,0.161,0.0217,0.04719013839699511,0.02549013839699511,0.05589663052494073
Middlesex County,Connecticut,"Middlesex County, CT",0.051699999999999996,0.1517,0.018,0.018813930121234217,8.13930121234218e-4,0.023363970771879992
Middlesex County,Massachusetts,"Middlesex County, MA",0.04039999999999999,0.1404,0.0136,0.01709274871689299,0.0034927487168929915,0.021329952723120268
Middlesex County,New Jersey,"Middlesex County, NJ",0.05460000000000001,0.15460000000000002,0.0046,0.01889993774258163,0.01429993774258163,0.023393387211485647
Middlesex County,Virginia,"Middlesex County, VA",0.043800000000000006,0.1438,0.026,0.011896849786902107,-0.014103150213097892,0.015254966448448043
Midland County,Michigan,"Midland County, MI",0.05610000000000001,0.15610000000000002,0.034,0.030240545380736443,-0.0037594546192635594,0.037491791892170896
Midland County,Texas,"Midland County, TX",0.03459999999999999,0.1346,0.0208,0.023154029408478133,0.002354029408478134,0.029071654402833068
Mifflin County,Pennsylvania,"Mifflin County, PA",0.0628,0.1628,0.0186,0.009133300231613094,-0.009466699768386905,0.011616961555452703
Milam County,Texas,"Milam County, TX",0.05890000000000001,0.1589,0.0094,0.014378752068497406,0.004978752068497405,0.018189363084360487
Millard County,Utah,"Millard County, UT",0.035400000000000015,0.13540000000000002,0.0011,0.0064789765302758024,0.005378976530275802,0.008422087804382762
Mille Lacs County,Minnesota,"Mille Lacs County, MN",0.0628,0.1628,0.0134,0.026382449608770345,0.012982449608770345,0.03311974192052477
Miller County,Arkansas,"Miller County, AR",0.0514,0.1514,NA,0.032054199326716194,NA,0.03936142541494636
Miller County,Georgia,"Miller County, GA",0.05740000000000001,0.1574,0,0.01801884985378406,0.01801884985378406,0.022387831511412708
Miller County,Missouri,"Miller County, MO",0.06389999999999998,0.1639,0.0107,0.015108312439138797,0.0044083124391387975,0.019148109216912138
Mills County,Iowa,"Mills County, IA",0.038599999999999995,0.1386,0.0046,0.02412623351246074,0.01952623351246074,0.030394981992299813
Mills County,Texas,"Mills County, TX",0.0421,0.1421,0.0036,0.012915959817413716,0.009315959817413715,0.016457116496988996
Milwaukee County,Wisconsin,"Milwaukee County, WI",0.06,0.16,0.0343,0.03354944869306666,-7.50551306933335e-4,0.04112033697073026
Miner County,South Dakota,"Miner County, SD",0.029599999999999987,0.1296,NA,0.011482183331603179,NA,0.014779517218901632
Mineral County,Colorado,"Mineral County, CO",0.036500000000000005,0.1365,0,0.00977529683185443,0.00977529683185443,0.012314527359946287
Mineral County,Montana,"Mineral County, MT",0.086,0.186,0.0106,0.009725834988354875,-8.741650116451255e-4,0.012378802529619003
Mineral County,Nevada,"Mineral County, NV",0.08909999999999998,0.1891,0.0154,0.006176977515704564,-0.009223022484295436,0.008134246482368076
Mineral County,West Virginia,"Mineral County, WV",0.0685,0.1685,0.027,0.01955006902570171,-0.007449930974298288,0.025139225948768294
Mingo County,West Virginia,"Mingo County, WV",0.11529999999999999,0.2153,0.0154,0.017540856531838907,0.0021408565318389063,0.022119859907811595
Minidoka County,Idaho,"Minidoka County, ID",0.03889999999999999,0.1389,0.0056,0.0053093009357706375,-2.9069906422936245e-4,0.0070009890886996
Minnehaha County,South Dakota,"Minnehaha County, SD",0.028599999999999987,0.1286,NA,0.024150125880201247,NA,0.030341241344787915
Missaukee County,Michigan,"Missaukee County, MI",0.0708,0.1708,0.0126,0.01815557205545366,0.005555572055453661,0.022697507067093427
Mississippi County,Arkansas,"Mississippi County, AR",0.0849,0.1849,NA,0.016684709377805227,NA,0.02094167671406625
Mississippi County,Missouri,"Mississippi County, MO",0.06510000000000002,0.16510000000000002,0.0135,0.017397364056056352,0.0038973640560563527,0.021760475681218985
Missoula County,Montana,"Missoula County, MT",0.0416,0.1416,0.007,0.021253245627035573,0.014253245627035574,0.026130963436632734
Mitchell County,Georgia,"Mitchell County, GA",0.07199999999999998,0.172,NA,0.01484746371975295,NA,0.018748748817774132
Mitchell County,Iowa,"Mitchell County, IA",0.030700000000000005,0.1307,0.0121,0.0077900225451326185,-0.004309977454867381,0.010339406336211079
Mitchell County,Kansas,"Mitchell County, KS",0.03109999999999999,0.1311,0.0023,0.010963870859864054,0.008663870859864054,0.01416641525334328
Mitchell County,North Carolina,"Mitchell County, NC",0.07420000000000002,0.17420000000000002,0.0176,0.017040413168182927,-5.595868318170744e-4,0.021372536368541417
Mitchell County,Texas,"Mitchell County, TX",0.055400000000000005,0.1554,0.0102,0.007151587516418867,-0.003048412483581134,0.009544876493987307
Mobile County,Alabama,"Mobile County, AL",0.06989999999999999,0.1699,0.0327,0.03237911286503091,-3.208871349690903e-4,0.03980014989222145
Modoc County,California,"Modoc County, CA",0.09440000000000001,0.19440000000000002,NA,0.011293279419198462,NA,0.014197440792456014
Moffat County,Colorado,"Moffat County, CO",0.049199999999999994,0.1492,0.0146,0.009249159911845235,-0.0053508400881547655,0.011722235231397503
Mohave County,Arizona,"Mohave County, AZ",0.07849999999999999,0.1785,NA,0.01838979595218467,NA,0.023002414860237023
Moniteau County,Missouri,"Moniteau County, MO",0.0504,0.1504,0.0068,0.020437630474668556,0.013637630474668556,0.026143427557132372
Monmouth County,New Jersey,"Monmouth County, NJ",0.05479999999999999,0.1548,3e-4,0.02435889937920437,0.024058899379204367,0.029615326963942156
Mono County,California,"Mono County, CA",0.06289999999999998,0.1629,0,0.006977050177368651,0.006977050177368651,0.009052038358210723
Monona County,Iowa,"Monona County, IA",0.04580000000000001,0.1458,0.0035,0.01569302222590377,0.01219302222590377,0.01976653976333149
Monongalia County,West Virginia,"Monongalia County, WV",0.043300000000000005,0.1433,0.0367,0.031599491986509645,-0.005100508013490358,0.038834432556702735
Monroe County,Alabama,"Monroe County, AL",0.09790000000000001,0.19790000000000002,0.0042,0.009121095119373812,0.004921095119373812,0.012057257984208808
Monroe County,Arkansas,"Monroe County, AR",0.061799999999999994,0.1618,NA,0.013012052892604861,NA,0.016589309006704932
Monroe County,Florida,"Monroe County, FL",0.037699999999999984,0.1377,0.0072,0.024869383521345854,0.017669383521345852,0.030014134378531267
Monroe County,Georgia,"Monroe County, GA",0.060200000000000004,0.1602,NA,0.023965405821991387,NA,0.030198236151685903
Monroe County,Iowa,"Monroe County, IA",0.04719999999999999,0.1472,0.0082,0.00958766266256486,0.0013876626625648585,0.012560147368088782
Monroe County,Illinois,"Monroe County, IL",0.047500000000000014,0.14750000000000002,0.0038,0.031104430728892875,0.027304430728892874,0.03843695886101047
Monroe County,Indiana,"Monroe County, IN",0.05149999999999999,0.1515,0.0085,0.04303471293916926,0.03453471293916926,0.05168047775485797
Monroe County,Kentucky,"Monroe County, KY",0.050600000000000006,0.1506,0.0077,0.013231344367789099,0.005531344367789098,0.01686785747534952
Monroe County,Michigan,"Monroe County, MI",0.0542,0.1542,0.0643,0.029897165171244664,-0.034402834828755335,0.03709154379542671
Monroe County,Missouri,"Monroe County, MO",0.05610000000000001,0.15610000000000002,0.0035,0.01521766285752563,0.01171766285752563,0.01924674968575863
Monroe County,Mississippi,"Monroe County, MS",0.08099999999999999,0.181,0.015,0.014427264340756236,-5.727356592437633e-4,0.01832532153814925
Monroe County,New York,"Monroe County, NY",0.05499999999999999,0.155,NA,0.023643830668323217,NA,0.02880364760528566
Monroe County,Ohio,"Monroe County, OH",0.1015,0.2015,NA,0.01675765247491382,NA,0.021210022972606477
Monroe County,Pennsylvania,"Monroe County, PA",0.0708,0.1708,0.0271,0.021294217043541244,-0.005805782956458755,0.026223625096393584
Monroe County,Tennessee,"Monroe County, TN",0.06589999999999999,0.1659,NA,0.014352658513195138,NA,0.018226735347674286
Monroe County,Wisconsin,"Monroe County, WI",0.04680000000000001,0.1468,0.0128,0.01392342833552583,0.0011234283355258286,0.017701381979193315
Monroe County,West Virginia,"Monroe County, WV",0.0532,0.1532,0.0148,0.010459488249887109,-0.004340511750112892,0.013597187099164906
Montague County,Texas,"Montague County, TX",0.0441,0.1441,NA,0.015152059580827552,NA,0.019076665119718197
Montcalm County,Michigan,"Montcalm County, MI",0.0663,0.1663,0.0304,0.031589897591239834,0.0011898975912398337,0.039090925477126524
Monterey County,California,"Monterey County, CA",0.08449999999999999,0.1845,0.0072,0.02516707520900398,0.01796707520900398,0.03056926392373609
Montezuma County,Colorado,"Montezuma County, CO",0.05679999999999999,0.1568,0.0067,0.010165610495478079,0.0034656104954780787,0.01279603009736901
Montgomery County,Alabama,"Montgomery County, AL",0.06040000000000001,0.16040000000000001,0.0512,0.031641290727085755,-0.019558709272914247,0.03883676905693401
Montgomery County,Arkansas,"Montgomery County, AR",0.06639999999999999,0.1664,NA,0.00906118212692965,NA,0.011942582927201005
Montgomery County,Georgia,"Montgomery County, GA",0.08930000000000002,0.18930000000000002,0.0018,0.016393948616908245,0.014593948616908246,0.020631903258714387
Montgomery County,Iowa,"Montgomery County, IA",0.038500000000000006,0.1385,0.0094,0.014660449458214366,0.005260449458214366,0.01854099194873105
Montgomery County,Illinois,"Montgomery County, IL",0.08030000000000001,0.18030000000000002,0.009,0.015726986564098898,0.006726986564098899,0.019914621658793107
Montgomery County,Indiana,"Montgomery County, IN",0.04680000000000001,0.1468,0.0414,0.014326908552809643,-0.027073091447190355,0.018174165247028064
Montgomery County,Kansas,"Montgomery County, KS",0.06090000000000001,0.16090000000000002,0.007,0.014462383879982799,0.007462383879982799,0.018359421903640854
Montgomery County,Kentucky,"Montgomery County, KY",0.07139999999999999,0.1714,NA,0.012774959769531441,NA,0.01639488523638098
Montgomery County,Maryland,"Montgomery County, MD",0.0401,0.1401,NA,0.031203532592353877,NA,0.03825449163774981
Montgomery County,Missouri,"Montgomery County, MO",0.0519,0.1519,0.0122,0.012999067236864385,7.990672368643845e-4,0.01663874780758101
Montgomery County,Mississippi,"Montgomery County, MS",0.07949999999999999,0.1795,0.0023,0.013633216343800636,0.011333216343800636,0.01736934087074188
